loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status
LN-00630,BR-03630,Installment,2024-10-03,2028-10-03,496083,230303.03,3.56,48,MA,Home improvement,D,7 years,$75k-$100k,Late,45,Blue Ridge Servicing,2026-06-29,2026-07-24T00:00:00Z,Complete
LN-00631,BR-03631,Installment,2023-10-05,2025-10-05,225903,95336.05,4.5,24,CO,Major purchase,C,5 years,$150k+,Current,0,Harbor Servicing,2026-05-21,2026-07-11T00:00:00Z,Complete
LN-00632,BR-03632,Home Equity,2024-05-18,2027-05-19,451163,225762.67,11.73,36,OH,Auto purchase,A,7 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-05-23,2026-04-14T00:00:00Z,Complete
LN-00633,BR-03633,Mortgage,2023-03-14,2025-03-14,83317,47239.05,4.53,24,OR,Debt consolidation,B,3 years,$100k-$150k,Current,0,Northstar Servicing,2026-06-05,2026-05-28T00:00:00Z,Complete
LN-00634,BR-03634,Mortgage,2021-03-06,2041-03-07,326607,125827.04,8.96,240,OH,Education,C,5 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-04-21,2026-05-21T00:00:00Z,Complete
LN-00635,BR-03635,Mortgage,2024-12-19,2039-12-20,370003,224204.19,7.69,180,CO,Auto purchase,B,5 years,$50k-$75k,Current,0,Northstar Servicing,2026-05-27,2026-04-26T00:00:00Z,Complete
LN-00636,BR-03636,Mortgage,2024-03-23,2029-03-23,74595,60234.5,11.54,60,MD,Education,D,2 years,$100k-$150k,Current,0,Harbor Servicing,2026-06-08,2026-05-10T00:00:00Z,Complete
LN-00637,BR-03637,Personal,2024-05-04,2028-05-04,336469,304837.85,7.44,48,OR,Major purchase,A,10 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-07-19,2026-05-01T00:00:00Z,Complete
LN-00638,BR-03638,Student,2022-02-15,2024-02-16,460924,156461.55,8.59,24,OR,Medical,C,7 years,$150k+,Current,0,Northstar Servicing,2026-05-22,2026-07-05T00:00:00Z,Complete
LN-00639,BR-03639,Mortgage,2022-11-19,2025-11-19,414009,177084.69,11.75,36,IL,Medical,B,12 years,$100k-$150k,Current,0,Harbor Servicing,2026-04-13,2026-05-22T00:00:00Z,Partial
LN-00640,BR-03640,Auto,2021-11-12,2041-11-13,332348,91363.86,5.19,240,VA,Home improvement,C,3 years,$75k-$100k,Delinquent,30,Pioneer Credit,2026-07-26,2026-04-11T00:00:00Z,Complete
LN-00641,BR-03641,Mortgage,2021-09-02,2028-09-02,485447,431326.8,11.47,84,WA,Education,D,2 years,$150k+,Current,0,Atlas Loan Co.,2026-05-20,2026-06-03T00:00:00Z,Complete
LN-00642,BR-03642,Student,2022-06-20,2037-06-20,316234,179077.26,4.1,180,IL,Home improvement,C,7 years,$75k-$100k,Late,45,Harbor Servicing,2026-05-30,2026-06-11T00:00:00Z,Complete
LN-00643,BR-03643,Auto,2024-12-14,2039-12-15,289940,252356.53,7.64,180,MA,Auto purchase,D,12 years,$150k+,Current,0,Northstar Servicing,2026-07-22,2026-04-23T00:00:00Z,Complete
LN-00644,BR-03644,Auto,2023-02-01,2027-02-01,176638,45072.78,11.97,48,NY,Medical,C,3 years,$75k-$100k,Delinquent,30,Northstar Servicing,2026-06-19,2026-04-24T00:00:00Z,Complete
LN-00645,BR-03645,Personal,2024-12-01,2027-12-02,430199,0,11.34,36,TX,Debt consolidation,C,7 years,$150k+,Closed,0,Atlas Loan Co.,2026-07-21,2026-05-21T00:00:00Z,Complete
LN-00646,BR-03646,Personal,2024-09-19,2028-09-19,386054,348881.2,3.66,48,MA,Home improvement,A,3 years,$75k-$100k,Current,0,Northstar Servicing,2026-04-15,2026-06-24T00:00:00Z,Complete
LN-00647,BR-03647,Home Equity,2021-09-18,2026-09-18,50821,20808.8,3.68,60,NC,Debt consolidation,B,12 years,$50k-$75k,Delinquent,15,Blue Ridge Servicing,2026-07-10,2026-07-06T00:00:00Z,Complete
LN-00648,BR-03648,Mortgage,2022-09-11,2042-09-12,138876,76681.52,12.4,240,MN,Debt consolidation,B,3 years,$100k-$150k,Current,0,Summit Financial,2026-07-28,2026-07-28T00:00:00Z,Complete
LN-00649,BR-03649,Home Equity,2023-02-23,2043-02-24,462162,400121.14,8.6,240,NC,Home improvement,A,3 years,$50k-$75k,Delinquent,30,Atlas Loan Co.,2026-04-27,2026-06-28T00:00:00Z,Complete
LN-00650,BR-03650,Mortgage,2024-04-14,2039-04-15,17756,9133.67,4.15,180,VA,Major purchase,B,2 years,$100k-$150k,Delinquent,30,Atlas Loan Co.,2026-05-30,2026-05-12T00:00:00Z,Complete
LN-00651,BR-03651,Installment,2021-12-09,2041-12-10,99926,73128.37,5.37,240,MD,Home improvement,B,12 years,$100k-$150k,Late,90,Summit Financial,2026-04-22,2026-07-07T00:00:00Z,Complete
LN-00652,BR-03652,Installment,2023-01-13,2027-01-13,28933,20368.57,10.3,48,OH,Medical,B,12 years,$50k-$75k,Delinquent,30,Atlas Loan Co.,2026-07-08,2026-04-15T00:00:00Z,Complete
LN-00653,BR-03653,Installment,2023-01-13,2033-01-13,103758,65415.8,6.16,120,TX,Debt consolidation,C,3 years,$75k-$100k,Current,0,Summit Financial,2026-07-29,2026-07-13T00:00:00Z,Complete
LN-00654,BR-03654,Personal,2022-04-19,2029-04-19,396057,0,8.93,84,OR,Education,B,12 years,$150k+,Closed,0,Pioneer Credit,2026-07-20,2026-05-07T00:00:00Z,Complete
LN-00655,BR-03655,Installment,2023-05-08,2028-05-07,76273,51017.37,12.08,60,GA,Medical,C,12 years,$150k+,Current,0,Harbor Servicing,2026-04-12,2026-07-29T00:00:00Z,Complete
LN-00656,BR-03656,Personal,2021-11-04,2028-11-04,208277,125748.55,12.24,84,MI,Major purchase,A,10 years,$50k-$75k,Late,45,Harbor Servicing,2026-08-01,2026-05-04T00:00:00Z,Complete
LN-00657,BR-03657,Home Equity,2021-07-26,2036-07-26,291725,159490.46,9.71,180,MA,Education,A,2 years,$150k+,Delinquent,15,Pioneer Credit,2026-07-10,2026-06-11T00:00:00Z,Complete
LN-00658,BR-03658,Mortgage,2023-11-18,2033-11-18,76046,56374.15,11.4,120,TN,Medical,D,2 years,$75k-$100k,Current,0,Summit Financial,2026-06-27,2026-05-18T00:00:00Z,Complete
LN-00659,BR-03659,Home Equity,2022-10-13,2052-10-13,133823,85503.55,10.83,360,NJ,Home improvement,A,10 years,$150k+,Current,0,Harbor Servicing,2026-07-08,2026-06-10T00:00:00Z,Complete
LN-00660,BR-03660,Installment,2023-11-25,2033-11-25,455145,194556.87,10.12,120,GA,Auto purchase,B,10 years,$150k+,Current,0,Pioneer Credit,2026-04-25,2026-07-09T00:00:00Z,Complete
LN-00661,BR-03661,Auto,2024-10-20,2031-10-21,143536,71003.82,3.74,84,CO,Home improvement,C,12 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-05-02,2026-07-28T00:00:00Z,Complete
LN-00662,BR-03662,Installment,2024-12-01,2029-12-01,67858,38365.66,10.33,60,TN,Major purchase,D,7 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-05-14,2026-05-11T00:00:00Z,Complete
LN-00663,BR-03663,Mortgage,2021-06-29,2036-06-29,427636,168865.28,12.16,180,VA,Medical,B,5 years,$100k-$150k,Current,0,Harbor Servicing,2026-04-13,2026-06-28T00:00:00Z,Complete
LN-00664,BR-03664,Mortgage,2021-02-02,2041-02-03,44792,14337.23,7.6,240,FL,Medical,A,3 years,$50k-$75k,Current,0,Northstar Servicing,2026-04-06,2026-06-19T00:00:00Z,Complete
LN-00665,BR-03665,Auto,2022-04-07,2026-04-07,248029,220896.17,9.19,48,WA,Medical,D,12 years,$150k+,Current,0,Northstar Servicing,2026-04-17,2026-05-18T00:00:00Z,Complete
LN-00666,BR-03666,Auto,2022-12-05,2027-12-05,270054,76619.17,4.37,60,TX,Debt consolidation,C,5 years,$150k+,Current,0,Harbor Servicing,2026-05-20,2026-08-01T00:00:00Z,Complete
LN-00667,BR-03667,Auto,2024-07-03,2028-07-03,168943,73802.15,11.12,48,CA,Debt consolidation,A,7 years,$100k-$150k,Late,45,Pioneer Credit,2026-04-04,2026-04-06T00:00:00Z,Complete
LN-00668,BR-03668,Student,2021-11-09,2031-11-10,162621,127154.19,7.11,120,NC,Major purchase,D,12 years,$150k+,Delinquent,15,Northstar Servicing,2026-05-27,2026-07-12T00:00:00Z,Complete
LN-00669,BR-03669,Mortgage,2021-10-25,2024-10-25,480434,192696.87,3.69,36,MA,Auto purchase,D,2 years,$100k-$150k,Current,0,Northstar Servicing,2026-07-07,2026-05-23T00:00:00Z,Complete
LN-00670,BR-03670,Installment,2024-03-24,2029-03-24,80167,56773.25,8.12,60,VA,Auto purchase,D,2 years,$50k-$75k,Current,0,Summit Financial,2026-05-06,2026-05-05T00:00:00Z,Partial
LN-00671,BR-03671,Installment,2023-10-31,2027-10-31,99563,75939.81,8.33,48,NC,Medical,D,12 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-18,2026-04-27T00:00:00Z,Complete
LN-00672,BR-03672,Home Equity,2024-05-07,2029-05-07,211627,133353.02,11.6,60,MD,Auto purchase,C,3 years,$50k-$75k,Current,0,Summit Financial,2026-06-03,2026-07-31T00:00:00Z,Complete
LN-00673,BR-03673,Auto,2023-03-07,2030-03-07,356095,325048.72,5.22,84,MA,Medical,D,2 years,$75k-$100k,Current,0,Pioneer Credit,2026-07-07,2026-06-20T00:00:00Z,Complete
LN-00674,BR-03674,Auto,2021-07-07,2041-07-08,57312,37084.87,12.3,240,FL,Major purchase,A,12 years,$150k+,Current,0,Summit Financial,2026-04-20,2026-06-17T00:00:00Z,Complete
LN-00675,BR-03675,Mortgage,2023-02-01,2028-02-01,423301,255918.92,12.25,60,OR,Medical,A,7 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-05-27,2026-06-17T00:00:00Z,Partial
LN-00676,BR-03676,Mortgage,2023-03-04,2038-03-04,341571,258935.74,8.37,180,TN,Education,D,2 years,$75k-$100k,Current,0,Northstar Servicing,2026-04-14,2026-07-07T00:00:00Z,Complete
LN-00677,BR-03677,Home Equity,2024-05-30,2031-05-31,312840,185116.56,8.65,84,OR,Auto purchase,D,2 years,$150k+,Late,60,Blue Ridge Servicing,2026-04-14,2026-06-02T00:00:00Z,Complete
LN-00678,BR-03678,Student,2023-10-03,2053-10-03,114656,97468.83,10.21,360,NC,Debt consolidation,B,7 years,$50k-$75k,Current,0,Harbor Servicing,2026-07-08,2026-07-27T00:00:00Z,Partial
LN-00679,BR-03679,Mortgage,2023-08-11,2026-08-11,203171,105166.82,12.17,36,GA,Auto purchase,B,2 years,$100k-$150k,Current,0,Summit Financial,2026-04-16,2026-07-13T00:00:00Z,Complete
LN-00680,BR-03680,Auto,2024-07-20,2030-07-21,348729,227561.08,12.05,72,AZ,Education,A,10 years,$75k-$100k,Current,0,Pioneer Credit,2026-05-31,2026-04-23T00:00:00Z,Complete
LN-00681,BR-03681,Personal,2023-10-04,2025-10-04,39867,35360.49,4.39,24,IL,Major purchase,D,7 years,$150k+,Current,0,Atlas Loan Co.,2026-05-26,2026-07-01T00:00:00Z,Complete
LN-00682,BR-03682,Mortgage,2023-05-22,2033-05-22,349528,289124.76,7.16,120,WA,Home improvement,B,3 years,$150k+,Current,0,Northstar Servicing,2026-05-09,2026-04-30T00:00:00Z,Complete
LN-00683,BR-03683,Auto,2024-06-01,2054-06-02,234250,0,10.01,360,WA,Major purchase,C,12 years,$50k-$75k,Closed,0,Harbor Servicing,2026-07-21,2026-05-25T00:00:00Z,Complete
LN-00684,BR-03684,Auto,2024-01-14,2029-01-13,378230,295579.0,4.13,60,NJ,Medical,A,12 years,$100k-$150k,Current,0,Summit Financial,2026-04-11,2026-07-28T00:00:00Z,Complete
LN-00685,BR-03685,Home Equity,2021-08-17,2026-08-17,29231,9617.79,10.78,60,VA,Education,B,12 years,$100k-$150k,Current,0,Summit Financial,2026-07-09,2026-04-04T00:00:00Z,Complete
LN-00686,BR-03686,Installment,2022-01-10,2032-01-11,118051,49361.17,7.9,120,FL,Education,B,2 years,$100k-$150k,Late,45,Summit Financial,2026-04-12,2026-06-18T00:00:00Z,Complete
LN-00687,BR-03687,Personal,2024-04-08,2026-04-09,210641,82597.01,6.44,24,WA,Debt consolidation,A,12 years,$150k+,Current,0,Harbor Servicing,2026-06-17,2026-04-13T00:00:00Z,Partial
LN-00688,BR-03688,Personal,2023-04-14,2027-04-14,340951,282928.28,7.52,48,OH,Debt consolidation,B,2 years,$50k-$75k,Late,15,Northstar Servicing,2026-05-24,2026-07-12T00:00:00Z,Complete
LN-00689,BR-03689,Auto,2023-10-19,2053-10-19,262108,187470.51,7.97,360,OH,Home improvement,A,2 years,$150k+,Current,0,Pioneer Credit,2026-06-13,2026-07-19T00:00:00Z,Complete
LN-00690,BR-03690,Personal,2021-04-23,2023-04-24,72087,60846.67,8.65,24,WA,Medical,A,10 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-06-10,2026-07-22T00:00:00Z,Complete
LN-00691,BR-03691,Student,2024-09-12,2034-09-13,434186,286010.86,5.56,120,NY,Education,D,10 years,$100k-$150k,Current,0,Summit Financial,2026-04-23,2026-06-13T00:00:00Z,Complete
LN-00692,BR-03692,Home Equity,2024-05-19,2030-05-20,150890,104529.44,9.62,72,WA,Medical,C,2 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-07-23,2026-07-16T00:00:00Z,Complete
LN-00693,BR-03693,Home Equity,2024-08-02,2031-08-03,191063,99767.82,12.33,84,OR,Major purchase,D,7 years,$50k-$75k,Late,90,Pioneer Credit,2026-04-09,2026-04-22T00:00:00Z,Complete
LN-00694,BR-03694,Auto,2022-07-25,2028-07-25,397288,0,7.44,72,CA,Debt consolidation,C,2 years,$50k-$75k,Closed,0,Atlas Loan Co.,2026-06-10,2026-07-28T00:00:00Z,Complete
LN-00695,BR-03695,Installment,2022-08-16,2024-08-16,39780,19970.05,4.82,24,PA,Home improvement,A,5 years,$75k-$100k,Current,0,Pioneer Credit,2026-04-29,2026-04-14T00:00:00Z,Complete
LN-00696,BR-03696,Auto,2022-10-22,2024-10-22,439540,199649.25,4.39,24,MA,Medical,D,5 years,$150k+,Current,0,Summit Financial,2026-07-11,2026-06-28T00:00:00Z,Complete
LN-00697,BR-03697,Auto,2022-09-22,2027-09-22,294889,130358.48,11.48,60,OR,Debt consolidation,A,10 years,$75k-$100k,Current,0,Summit Financial,2026-05-20,2026-05-31T00:00:00Z,Complete
LN-00698,BR-03698,Student,2021-01-21,2041-01-22,18198,5342.42,12.13,240,TN,Auto purchase,D,7 years,$75k-$100k,Current,0,Northstar Servicing,2026-06-04,2026-06-19T00:00:00Z,Complete
LN-00699,BR-03699,Auto,2022-06-04,2042-06-05,213460,162480.59,10.57,240,NJ,Major purchase,C,7 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-06-02,2026-06-26T00:00:00Z,Complete
LN-00700,BR-03700,Installment,2023-01-29,2027-01-29,180406,99557.35,10.38,48,MA,Auto purchase,D,7 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-05-03,2026-04-15T00:00:00Z,Complete
LN-00701,BR-03701,Installment,2022-12-15,2026-12-15,98052,86512.32,7.54,48,WA,Home improvement,A,10 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-07-07,2026-06-11T00:00:00Z,Complete
LN-00702,BR-03702,Personal,2024-12-17,2027-12-18,244501,138872.16,4.42,36,OR,Home improvement,C,3 years,$100k-$150k,Current,0,Northstar Servicing,2026-06-28,2026-04-12T00:00:00Z,Complete
LN-00703,BR-03703,Mortgage,2021-07-08,2025-07-08,449976,204754.27,7.1,48,VA,Debt consolidation,C,7 years,$150k+,Late,30,Northstar Servicing,2026-04-23,2026-07-03T00:00:00Z,Complete
LN-00704,BR-03704,Auto,2022-09-17,2027-09-17,44544,35503.31,9.48,60,FL,Debt consolidation,A,7 years,$100k-$150k,Current,0,Blue Ridge Servicing,2026-07-27,2026-07-15T00:00:00Z,Complete
LN-00705,BR-03705,Auto,2022-01-28,2024-01-29,245151,153271.52,11.81,24,NY,Home improvement,C,3 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-06-30,2026-04-17T00:00:00Z,Complete
LN-00706,BR-03706,Student,2024-06-27,2031-06-28,416651,334590.25,10.41,84,IL,Auto purchase,D,5 years,$100k-$150k,Current,0,Pioneer Credit,2026-06-02,2026-05-24T00:00:00Z,Complete
LN-00707,BR-03707,Home Equity,2022-09-18,2032-09-18,294841,204147.73,11.12,120,MI,Major purchase,C,10 years,$50k-$75k,Current,0,Northstar Servicing,2026-04-17,2026-04-06T00:00:00Z,Complete
LN-00708,BR-03708,Auto,2024-05-05,2034-05-06,447696,162956.69,10.98,120,OR,Debt consolidation,B,12 years,$100k-$150k,Current,0,Summit Financial,2026-04-27,2026-07-22T00:00:00Z,Complete
LN-00709,BR-03709,Home Equity,2024-04-19,2034-04-20,339956,172806.64,11.81,120,MD,Major purchase,C,2 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-06-07,2026-06-30T00:00:00Z,Complete
LN-00710,BR-03710,Home Equity,2023-08-19,2028-08-18,382401,144146.03,4.9,60,MD,Auto purchase,D,7 years,$50k-$75k,Current,0,Northstar Servicing,2026-05-08,2026-07-10T00:00:00Z,Missing
LN-00711,BR-03711,Home Equity,2021-03-10,2031-03-11,487387,278403.12,10.22,120,FL,Auto purchase,B,7 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-04-08,2026-06-02T00:00:00Z,Complete
LN-00712,BR-03712,Auto,2023-07-28,2053-07-28,419104,376863.87,5.96,360,MN,Debt consolidation,A,5 years,$50k-$75k,Late,15,Blue Ridge Servicing,2026-07-09,2026-04-23T00:00:00Z,Complete
LN-00713,BR-03713,Student,2021-02-13,2027-02-14,474357,324807.59,6.79,72,IL,Education,C,2 years,$100k-$150k,Current,0,Summit Financial,2026-05-21,2026-08-01T00:00:00Z,Complete
LN-00714,BR-03714,Installment,2025-02-06,2028-02-07,483739,202262.78,6.73,36,PA,Home improvement,D,3 years,$150k+,Current,0,Summit Financial,2026-06-17,2026-06-25T00:00:00Z,Complete
LN-00715,BR-03715,Installment,2023-01-05,2033-01-05,392475,324406.13,3.67,120,AZ,Major purchase,D,5 years,$150k+,Current,0,Atlas Loan Co.,2026-05-26,2026-07-29T00:00:00Z,Complete
LN-00716,BR-03716,Home Equity,2023-08-29,2029-08-29,78848,35973.74,11.03,72,CO,Home improvement,D,12 years,$50k-$75k,Current,0,Pioneer Credit,2026-06-06,2026-05-12T00:00:00Z,Missing
LN-00717,BR-03717,Student,2022-04-30,2025-04-30,18393,12766.46,3.71,36,VA,Auto purchase,C,7 years,$100k-$150k,Current,0,Harbor Servicing,2026-06-02,2026-04-19T00:00:00Z,Complete
LN-00718,BR-03718,Student,2023-10-21,2030-10-21,326964,292299.79,7.69,84,OH,Medical,B,3 years,$75k-$100k,Current,0,Summit Financial,2026-07-14,2026-04-28T00:00:00Z,Complete
LN-00719,BR-03719,Auto,2022-11-22,2028-11-22,163581,76241.65,6.36,72,IL,Medical,B,2 years,$75k-$100k,Late,90,Atlas Loan Co.,2026-05-21,2026-05-21T00:00:00Z,Complete
LN-00720,BR-03720,Home Equity,2021-02-19,2026-02-19,148697,64180.69,10.78,60,WA,Medical,D,7 years,$75k-$100k,Current,0,Harbor Servicing,2026-04-16,2026-05-27T00:00:00Z,Complete
LN-00721,BR-03721,Mortgage,2023-11-17,2043-11-18,104129,45644.42,7.85,240,MI,Auto purchase,C,5 years,$50k-$75k,Delinquent,45,Northstar Servicing,2026-07-23,2026-06-30T00:00:00Z,Complete
LN-00722,BR-03722,Mortgage,2021-11-03,2031-11-04,305758,252562.38,9.53,120,MD,Medical,A,2 years,$150k+,Current,0,Blue Ridge Servicing,2026-06-28,2026-06-17T00:00:00Z,Complete
LN-00723,BR-03723,Installment,2024-09-02,2031-09-03,343316,122146.78,9.2,84,NJ,Major purchase,D,10 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-06-12,2026-04-21T00:00:00Z,Missing
LN-00724,BR-03724,Auto,2021-10-23,2051-10-24,191020,118250.81,8.76,360,OH,Major purchase,C,12 years,$100k-$150k,Late,15,Northstar Servicing,2026-05-11,2026-06-16T00:00:00Z,Complete
LN-00725,BR-03725,Mortgage,2023-07-12,2038-07-12,298108,208702.54,11.22,180,MI,Medical,C,5 years,$75k-$100k,Current,0,Pioneer Credit,2026-07-07,2026-06-27T00:00:00Z,Complete
LN-00726,BR-03726,Installment,2022-08-07,2024-08-07,470752,292036.0,8.01,24,TN,Debt consolidation,B,12 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-05-19,2026-06-27T00:00:00Z,Complete
LN-00727,BR-03727,Auto,2021-02-05,2027-02-06,478562,369324.52,8.9,72,MD,Education,B,2 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-07-25,2026-06-14T00:00:00Z,Complete
LN-00728,BR-03728,Auto,2022-07-01,2028-07-01,43966,11286.32,5.88,72,NC,Major purchase,B,12 years,$75k-$100k,Current,0,Harbor Servicing,2026-05-15,2026-07-18T00:00:00Z,Complete
LN-00729,BR-03729,Auto,2023-05-19,2026-05-19,53807,48874.75,8.11,36,CO,Home improvement,B,10 years,$100k-$150k,Current,0,Harbor Servicing,2026-07-17,2026-04-22T00:00:00Z,Complete
LN-00730,BR-03730,Student,2022-12-01,2025-12-01,457144,329745.26,4.85,36,NJ,Auto purchase,B,3 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-07-24,2026-05-13T00:00:00Z,Complete
LN-00731,BR-03731,Personal,2021-07-31,2024-07-31,27089,22684.88,12.49,36,MA,Major purchase,C,3 years,$150k+,Current,0,Atlas Loan Co.,2026-07-02,2026-07-11T00:00:00Z,Complete
LN-00732,BR-03732,Home Equity,2024-07-11,2031-07-12,173913,91245.94,5.52,84,NY,Education,A,5 years,$50k-$75k,Current,0,Atlas Loan Co.,2026-07-09,2026-04-18T00:00:00Z,Complete
LN-00733,BR-03733,Home Equity,2022-08-03,2025-08-03,168948,96584.52,9.98,36,IL,Home improvement,C,2 years,$75k-$100k,Current,0,Summit Financial,2026-04-28,2026-07-16T00:00:00Z,Complete
LN-00734,BR-03734,Personal,2023-06-06,2038-06-06,358510,275739.54,11.55,180,AZ,Home improvement,B,10 years,$50k-$75k,Delinquent,15,Blue Ridge Servicing,2026-07-16,2026-07-22T00:00:00Z,Partial
LN-00735,BR-03735,Auto,2023-06-16,2027-06-16,418354,167295.67,5.85,48,PA,Medical,C,3 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-05-15,2026-04-05T00:00:00Z,Complete
LN-00736,BR-03736,Mortgage,2022-10-21,2032-10-21,479028,286152.7,11.71,120,CO,Medical,D,5 years,$150k+,Current,0,Northstar Servicing,2026-07-10,2026-04-04T00:00:00Z,Complete
LN-00737,BR-03737,Installment,2023-12-16,2030-12-16,269627,218048.07,11.44,84,MI,Education,D,5 years,$50k-$75k,Current,0,Blue Ridge Servicing,2026-04-08,2026-04-19T00:00:00Z,Complete
LN-00738,BR-03738,Student,2022-08-16,2028-08-16,123913,108402.97,4.31,72,GA,Debt consolidation,A,3 years,$150k+,Current,0,Blue Ridge Servicing,2026-07-05,2026-05-08T00:00:00Z,Complete
LN-00739,BR-03739,Auto,2021-08-13,2023-08-14,60060,51587.73,12.04,24,MI,Medical,A,2 years,$150k+,Current,0,Northstar Servicing,2026-07-17,2026-05-27T00:00:00Z,Complete
LN-00740,BR-03740,Auto,2023-06-18,2043-06-19,490525,137197.91,3.83,240,PA,Education,C,3 years,$150k+,Current,0,Atlas Loan Co.,2026-06-26,2026-05-09T00:00:00Z,Complete
LN-00741,BR-03741,Installment,2021-08-28,2024-08-28,286431,185216.2,12.26,36,MD,Medical,A,12 years,$150k+,Delinquent,15,Northstar Servicing,2026-05-24,2026-04-26T00:00:00Z,Complete
LN-00742,BR-03742,Auto,2022-04-12,2042-04-13,408649,269312.83,7.67,240,PA,Major purchase,D,5 years,$50k-$75k,Current,0,Harbor Servicing,2026-07-06,2026-06-21T00:00:00Z,Complete
LN-00743,BR-03743,Home Equity,2024-04-29,2039-04-30,471868,424407.27,5.25,180,CA,Education,B,5 years,$75k-$100k,Current,0,Blue Ridge Servicing,2026-04-08,2026-07-20T00:00:00Z,Complete
LN-00744,BR-03744,Auto,2022-11-29,2028-11-29,266935,167631.52,4.29,72,WA,Debt consolidation,D,7 years,$100k-$150k,Current,0,Atlas Loan Co.,2026-06-28,2026-04-29T00:00:00Z,Complete
LN-00745,BR-03745,Personal,2021-05-03,2024-05-03,372947,224190.99,7.31,36,VA,Home improvement,B,2 years,$75k-$100k,Late,60,Harbor Servicing,2026-07-06,2026-06-20T00:00:00Z,Complete
LN-00746,BR-03746,Mortgage,2025-02-06,2035-02-07,309782,168196.76,10.98,120,OR,Home improvement,B,7 years,$50k-$75k,Delinquent,15,Harbor Servicing,2026-05-28,2026-04-09T00:00:00Z,Complete
LN-00747,BR-03747,Student,2023-02-04,2027-02-04,489334,283128.55,12.49,48,MA,Medical,A,2 years,$100k-$150k,Current,0,Blue Ridge Servicing,2026-07-01,2026-06-20T00:00:00Z,Complete
LN-00748,BR-03748,Home Equity,2022-03-20,2032-03-20,477600,245121.83,12.28,120,NJ,Auto purchase,B,10 years,$75k-$100k,Current,0,Atlas Loan Co.,2026-04-06,2026-05-19T00:00:00Z,Complete
LN-00749,BR-03749,Installment,2024-06-05,2034-06-06,46911,34264.23,6.44,120,PA,Home improvement,C,7 years,$75k-$100k,Current,0,Harbor Servicing,2026-05-07,2026-07-22T00:00:00Z,Complete
